year,month,site,lat,lon,type,T1 × W1,T1 × W2,T1 × W3,T1 × W4,T2 × W1,T2 × W2,T2 × W3,T2 × W4,T3 × W1,T3 × W2,T3 × W3,T3 × W4,T4 × W1,T4 × W2,T4 × W3,T4 × W4
2009,10,AT-Neu,47.11667,11.3175,GRA,0.666845781,NA,0.564686212,1.193499932,0.527205074,NA,0.424901891,1.054599585,0.232995423,NA,0.130389659,0.761949804,0.899433218,NA,0.797512854,1.424854214
2009,11,AT-Neu,47.11667,11.3175,GRA,6.201564693,NA,0.355272635,0.175380556,6.030385479,NA,0.193516669,0.013914547,5.727208398,NA,0.092970811,0.272059389,6.765115152,NA,0.887800193,0.706953531
2009,12,AT-Neu,47.11667,11.3175,GRA,0.545295431,NA,0.51606898,0.545295431,0.269917234,NA,0.24077083,0.269917234,3.61384619,NA,3.583727775,3.61384619,1.036113301,NA,1.006744179,1.036113301
2010,7,AT-Neu,47.11667,11.3175,GRA,0.517829908,NA,0.146581792,0.28192923,1.051177776,NA,0.677959816,0.814025408,0.692940668,NA,0.321045805,0.45662903,0.71380997,NA,0.34183803,0.477449355
2010,8,AT-Neu,47.11667,11.3175,GRA,0.118769323,NA,0.701635811,0.690137679,0.560906741,NA,1.141193094,1.12974586,0.149765324,NA,0.732450932,0.720956368,1.114113244,NA,0.524052151,0.53569221
2010,9,AT-Neu,47.11667,11.3175,GRA,0.711231439,NA,0.565330933,0.546671645,0.809453974,NA,0.663411174,0.644733687,0.429651018,NA,0.284158438,0.26555132,0.808984949,NA,0.662942828,0.644265428
2010,10,AT-Neu,47.11667,11.3175,GRA,0.796908302,NA,0.568242908,1.246411965,0.610906673,NA,0.381812541,1.061253136,0.306754609,NA,0.0769594,0.75847923,1.025873555,NA,0.797735931,1.474339743
2010,11,AT-Neu,47.11667,11.3175,GRA,2.743131123,NA,0.365214798,0.500445445,2.881791125,NA,0.230749755,0.366162907,3.238857181,NA,0.115513781,0.020369342,4.065505748,NA,0.917153282,0.780182123
2010,12,AT-Neu,47.11667,11.3175,GRA,0.770962292,NA,0.803851216,0.770962292,0.372511998,NA,0.405532986,0.372511998,13.44379731,NA,13.4724859,13.44379731,1.048011688,NA,1.014519875,1.048011688
2010,2,AT-Neu,47.11667,11.3175,GRA,2.425551659,NA,0.464597869,0.327504261,2.612989844,NA,0.271607775,0.518972746,1.336422014,NA,4.338000985,3.515359432,3.795249908,NA,0.945670764,1.726653785
2010,3,AT-Neu,47.11667,11.3175,GRA,0.30155388,NA,0.160344214,0.211470516,0.1707507,NA,0.029725185,0.080784814,0.44072966,NA,0.580894301,0.53014636,0.972412616,NA,0.830258481,0.881726738
2010,4,AT-Neu,47.11667,11.3175,GRA,0.175518883,NA,0.911411429,0.22962794,0.022062205,NA,0.756827453,0.076088374,0.444459694,NA,0.28687847,0.390685514,1.423315435,NA,0.699167977,1.370069976
2010,5,AT-Neu,47.11667,11.3175,GRA,0.731996855,NA,0.586929274,0.53581397,0.752932874,NA,0.607835142,0.556709215,0.410527317,NA,0.265922694,0.214970517,0.830662008,NA,0.685452335,0.634286965
2010,6,AT-Neu,47.11667,11.3175,GRA,0.863107369,NA,0.296248808,0.4255765,1.29566652,NA,0.726376943,0.856259266,0.849999189,NA,0.283214297,0.412525181,1.019045696,NA,0.451310749,0.580838387
2011,3,AT-Neu,47.11667,11.3175,GRA,0.475232302,NA,0.634752158,0.056079855,0.312444309,NA,0.471705715,0.218007026,0.222397476,NA,0.063985215,0.750020573,0.947101012,NA,0.789839329,1.470891883
2011,4,AT-Neu,47.11667,11.3175,GRA,0.67314307,NA,0.444334327,1.198218821,0.680630859,NA,0.451839365,1.205667026,0.182909184,NA,0.047028859,0.710576478,0.85679492,NA,0.628409236,1.380899823
2011,5,AT-Neu,47.11667,11.3175,GRA,0.928910562,NA,0.354527055,0.411938881,1.203950853,NA,0.628002099,0.685570378,0.676735969,NA,0.10378758,0.16105596,1.114508474,NA,0.539068734,0.596586134
2011,6,AT-Neu,47.11667,11.3175,GRA,0.467391271,NA,0.687232997,0.143015864,0.977818671,NA,1.198777308,0.364310345,0.541582305,NA,0.761586375,0.069275591,0.702221411,NA,0.48493902,1.30552236
2011,7,AT-Neu,47.11667,11.3175,GRA,0.33156844,NA,0.697568551,0.120686795,0.810096183,NA,1.177841918,0.355683933,0.368433831,NA,0.734568423,0.083987579,0.872526515,NA,0.510918828,1.319354163
2011,8,AT-Neu,47.11667,11.3175,GRA,0.551216654,NA,0.13225211,0.193656409,1.138117633,NA,0.716707661,0.778470367,0.726204114,NA,0.306510453,0.368021613,0.799430012,NA,0.379431243,0.44098712
2011,9,AT-Neu,47.11667,11.3175,GRA,0.552426146,NA,0.384981821,1.112821935,0.924367436,NA,0.757549365,1.482667303,0.479121452,NA,0.3115537,1.039930318,0.75231185,NA,0.585204082,1.311581265
2011,10,AT-Neu,47.11667,11.3175,GRA,0.229487923,NA,0.745729119,0.818490778,0.092463938,NA,0.609414135,0.682275724,0.281696644,NA,0.237189568,0.310324028,1.309840736,NA,0.785634613,0.711750337
2011,11,AT-Neu,47.11667,11.3175,GRA,5.63594147,NA,0.397878287,0.241934644,5.742010827,NA,0.285026652,0.354067102,6.233587371,NA,0.237982244,0.873742981,6.811804664,NA,0.853171865,1.485012138
2011,1,AT-Neu,47.11667,11.3175,GRA,0.633326754,NA,0.669033046,0.685347487,0.314005897,NA,0.349826933,0.366193802,6.56385818,NA,6.597433402,6.612774144,1.041388458,NA,1.005080376,0.988490973
2011,2,AT-Neu,47.11667,11.3175,GRA,0.151404063,NA,0.06365338,0.151404063,0.079722813,NA,0.007965065,0.079722813,1.842910176,NA,1.753677428,1.842910176,1.011535857,NA,0.923031544,1.011535857
2012,1,AT-Neu,47.11667,11.3175,GRA,0.670796005,NA,0.650186626,0.670796005,0.328872999,NA,0.308333619,0.328872999,8.620420119,NA,8.598183289,8.620420119,1.042987392,NA,1.022301817,1.042987392
2012,3,AT-Neu,47.11667,11.3175,GRA,1.475685438,NA,0.662263322,0.19876467,1.298766869,NA,0.48676292,0.372763906,0.729758787,NA,0.077684033,0.932382787,0.008457792,NA,0.793203128,1.641781595
2012,5,AT-Neu,47.11667,11.3175,GRA,0.640318313,NA,0.416085731,1.221748646,0.846193503,NA,0.622425535,1.426419102,0.39305575,NA,0.168265152,0.975933008,0.795250666,NA,0.571367732,1.375774371
2012,6,AT-Neu,47.11667,11.3175,GRA,0.433497747,NA,0.173739642,0.27979011,0.98249976,NA,0.721321733,0.827951907,0.545029303,NA,0.284982736,0.391150973,0.656086336,NA,0.395752534,0.502038039
2012,7,AT-Neu,47.11667,11.3175,GRA,0.764586842,NA,0.235489866,0.276782239,1.317536761,NA,0.785536343,0.82705531,0.913882245,NA,0.384001345,0.425354898,0.988583629,NA,0.458310486,0.49969465
2012,8,AT-Neu,47.11667,11.3175,GRA,0.402017886,NA,0.629534726,0.588586204,0.969093055,NA,1.195314495,1.15459912,0.583304804,NA,0.810407521,0.769533533,0.623376712,NA,0.39351751,0.434887611
2012,9,AT-Neu,47.11667,11.3175,GRA,0.603034974,NA,0.755692071,0.005345014,0.892610669,NA,1.045707175,0.293200319,0.480130704,NA,0.632601303,0.116829073,0.774619828,NA,0.624053212,1.36412504
2012,10,AT-Neu,47.11667,11.3175,GRA,0.680704044,NA,0.772559916,0.112699535,0.577096944,NA,0.66885829,0.009676949,0.266525542,NA,0.358003538,0.299142321,0.887321115,NA,0.796895828,1.446479387
2012,11,AT-Neu,47.11667,11.3175,GRA,0.415996924,NA,0.499836939,0.12893382,0.257166122,NA,0.340873525,0.286902689,0.05413071,NA,0.029316783,0.596510197,0.957609786,NA,0.874916633,1.495086334
2012,12,AT-Neu,47.11667,11.3175,GRA,1.262658235,NA,0.462888049,0.492365306,1.484114188,NA,0.245205774,0.274747495,0.561358491,NA,2.25582298,2.28476927,2.755001683,NA,1.004025415,0.974113742
2010,1,AU-ASM,-22.283,133.249,ENF,0.708868815,1.713421086,1.290540524,1.1188084,2.734223266,1.764015199,2.17243808,2.338298928,0,0.997481436,0.577577443,0.407054106,1.169301574,2.178446577,1.75363264,1.58111537
2010,2,AU-ASM,-22.283,133.249,ENF,0.340682101,1.822333846,1.268236344,0.771822332,4.068720693,1.825340463,2.400024799,2.914882482,1.033018315,1.14492213,0.587001435,0.087162238,0.342142366,2.490438858,1.940112023,1.447076139
2010,3,AU-ASM,-22.283,133.249,ENF,0.074507788,1.685004638,1.591572568,1.098061305,1.879229105,0.237243922,0.33250277,0.835663134,1.034917546,0.593459886,0.498990485,0,0.467858246,1.151379905,1.057440714,0.561250817
2010,4,AU-ASM,-22.283,133.249,ENF,2.371001874,0.870085551,0.865058398,1.282960901,0.965591177,0.514719664,0.519677802,0.107512515,1.032935492,0.44836272,0.453324165,0.040883963,0.753910122,0.723297149,0.728244891,0.316943737
2010,5,AU-ASM,-22.283,133.249,ENF,0.89559435,2.181488544,2.269803892,1.973164209,0.051009313,1.247167202,1.336326101,1.036853041,1.030872576,0.280017809,0.370049898,0.067643907,1.298434607,0.015927435,0.106197958,0.197008901
2010,6,AU-ASM,-22.283,133.249,ENF,2.989712422,1.677969858,1.577640545,1.855759233,1.982959455,0.684039537,0.584690972,0.860090972,1.032935492,0.253884316,0.352307398,0.079472891,1.498781756,0.206028635,0.10715174,0.381244241
2010,7,AU-ASM,-22.283,133.249,ENF,0.862069931,NA,2.185019635,2.307463446,0.121545414,NA,1.188502774,1.309752502,1.032336148,NA,0.265765723,0.385909776,1.520523103,NA,0.2288245,0.109273092
2010,8,AU-ASM,-22.283,133.249,ENF,1.943455199,1.675065625,1.581998038,1.580141718,0.970034726,0.698980813,0.604989331,0.603114583,1.15E-14,0.273708985,0.368621148,0.37051426,0.413988669,0.141412808,0.046893571,0.045008296
2010,9,AU-ASM,-22.283,133.249,ENF,2.911505,1.568284554,1.478526214,1.516220776,1.996571758,0.6406932,0.550089004,0.588138788,1.084619242,0.28387619,0.375323486,0.336919637,1.286258618,0.07944713,0.170708011,0.132382448
2010,10,AU-ASM,-22.283,133.249,ENF,2.82156386,1.028095126,1.03684672,1.457224148,1.681195548,0.092382272,0.083727739,0.331987387,1.297040786,0.469836401,0.461214565,0.047070024,1.184176529,0.580732019,0.57211979,0.158436684
2010,11,AU-ASM,-22.283,133.249,ENF,0.54386799,1.963075126,1.652617637,1.503323801,2.467196627,0.008733935,0.313187653,0.459594376,1.61340374,0.866580101,0.559461224,0.41177287,1.114158991,1.378409073,1.069731778,0.921294007
2010,12,AU-ASM,-22.283,133.249,ENF,0.715715478,1.906235337,1.317573116,1.076587408,2.693811931,1.543594721,2.11232897,2.345156593,1.44E-14,1.182059675,0.59758066,0.358307468,1.151927312,2.347603455,1.756391668,1.514362222
2011,1,AU-ASM,-22.283,133.249,ENF,0.68505067,1.948549345,1.293333414,0.827620822,3.753088496,2.545284116,3.171618506,3.616802755,0,1.254901961,0.604144051,0.141600119,1.701958443,2.978218314,2.316384774,1.845968538
2011,2,AU-ASM,-22.283,133.249,ENF,1.046216942,0.601822684,0.59325313,1.009882994,1.9997162,2.457789522,2.46662286,2.037168557,0,0.449092742,0.457752901,0.036718099,0.915523578,1.36872787,1.377467315,0.95257784
2011,3,AU-ASM,-22.283,133.249,ENF,2.111304768,1.093645707,1.012022359,1.39614366,0.149321795,0.888734204,0.971993529,0.580173285,0.725287158,0.306781057,0.389560121,0,0.279565541,0.757136433,0.840287156,0.448977996
2011,4,AU-ASM,-22.283,133.249,ENF,1.829978008,1.337653873,1.362153139,1.819213634,0.556919254,0.058210711,0.083027681,0.54601529,1.58E-14,0.501501502,0.476545547,0.010965031,0.035706119,0.537386687,0.512421822,0.046675065
2011,5,AU-ASM,-22.283,133.249,ENF,2.133257079,2.441746984,2.528217046,2.191729149,0.983341151,1.288357775,1.373854272,1.041154885,0,0.302046477,0.386710439,0.057250765,0.371921746,0.070998645,0.013350433,0.314883909
2011,6,AU-ASM,-22.283,133.249,ENF,3.61126976,1.745228647,1.64144778,1.915402909,2.554759234,0.668264567,0.563346165,0.840304098,2.063712282,0.167711174,0.062264066,0.340617648,2.169657897,0.275707847,0.17037481,0.448427274
2011,7,AU-ASM,-22.283,133.249,ENF,2.113281908,2.421372862,2.507959021,2.224311321,0.97097281,1.275617247,1.361234793,1.080760171,0.471635002,0.774772863,0.859967,0.580879425,0.418733556,0.11828207,0.033842914,0.310457245
2011,8,AU-ASM,-22.283,133.249,ENF,0.145508387,2.615968349,2.584219373,2.236955546,0.991420265,1.45099314,1.419604603,1.076283181,1.909102146,0.510673235,0.47957563,0.139436354,2.138342031,0.275778299,0.24475337,0.094590995
2011,9,AU-ASM,-22.283,133.249,ENF,1.817476895,2.671395793,2.382612107,1.987284625,0.50117132,1.344050677,1.059000412,0.66878376,0,0.838676153,0.555047354,0.166776604,0.039480052,0.878487315,0.594746539,0.206322499
2011,10,AU-ASM,-22.283,133.249,ENF,1.244504524,2.324562692,1.819089656,1.615243575,1.136536142,0.030437273,0.548097497,0.756858402,0,1.093668927,0.581825983,0.375411058,0.659381112,1.745838593,1.237370645,1.032316781
2011,11,AU-ASM,-22.283,133.249,ENF,2.750808114,0.028964759,0.480563963,0.861070271,0.17781318,3.041297823,2.516424843,2.124459737,1.704794327,1.104877826,0.589868605,0.205269565,0.834122335,2.000437123,1.480866092,1.092860379
2011,12,AU-ASM,-22.283,133.249,ENF,0.729410301,1.202434749,0.08914892,0.314668378,3.511999722,5.362500634,4.125301638,3.909278121,1.68E-14,1.91785601,0.635625066,0.411738659,1.60834511,3.495355377,2.233747132,2.013461591
2012,1,AU-ASM,-22.283,133.249,ENF,0.696713941,2.758344908,1.350145935,1.248169359,4.025184538,2.060228147,3.402393461,3.499588122,2.18E-14,2.047366678,0.64891094,0.547639934,1.889057249,3.975099855,2.550226489,2.447042415
2012,2,AU-ASM,-22.283,133.249,ENF,0.96589381,0.54586261,0.347990434,0.38758886,2.80179067,4.371060824,3.443201755,3.402096835,0,1.526500796,0.623929876,0.583945241,1.224983065,2.770183237,1.856555976,1.816081536
2012,3,AU-ASM,-22.283,133.249,ENF,2.703892247,0.760749274,0.895940224,1.400735356,0.389163383,1.51018525,1.378041219,0.884623103,1.271001959,0.645030934,0.511726123,0.013973724,0.72555472,1.180158389,1.047571561,0.552500064
2012,4,AU-ASM,-22.283,133.249,ENF,1.820257339,1.226437252,1.314949958,1.820257339,0.280918015,0.303924578,0.216750026,0.280918015,0,0.583204268,0.496273919,0,0.150423141,0.732750135,0.645950549,0.150423141
2012,5,AU-ASM,-22.283,133.249,ENF,0.381461366,2.575210586,2.606392627,2.23510108,0.839926112,1.380719886,1.412284239,1.036440419,1.839447885,0.403209078,0.435086296,0.055517125,2.14860894,0.100856212,0.132830202,0.247891254
2012,6,AU-ASM,-22.283,133.249,ENF,2.051859742,1.778528762,1.687318965,1.480235334,0.921014266,0.644527585,0.552264739,0.342790255,0.433885492,0.156039444,0.063322981,0.147181399,0.487396949,0.209700229,0.117033596,0.093357649
2012,7,AU-ASM,-22.283,133.249,ENF,4.022634173,1.719083916,1.626762935,1.951478674,2.880862874,0.602596802,0.511289154,0.832440753,2.357724499,0.091043171,0.000199812,0.31971839,2.50970032,0.239653533,0.148675294,0.468668278
2012,8,AU-ASM,-22.283,133.249,ENF,0.230004358,2.724643693,2.653919066,2.222556703,1.002467244,1.522988693,1.451390395,1.014699357,1.473296807,1.063931706,0.991999649,0.553272947,2.24683075,0.309739131,0.237258734,0.204812395
2012,9,AU-ASM,-22.283,133.249,ENF,3.76724141,0.727760642,1.181918325,1.675627807,2.122775995,0.868536189,0.421575832,0.064309522,1.966807778,1.019935889,0.573658157,0.088514878,1.764395435,1.216419305,0.77102747,0.28684724
2012,10,AU-ASM,-22.283,133.249,ENF,1.300509042,0.4272632,0.672531899,0.696710751,1.296728751,3.069966632,1.941230862,1.916415753,1.35E-14,1.750538149,0.636251653,0.611754209,0.678267723,2.440679207,1.318834865,1.294171264
2012,11,AU-ASM,-22.283,133.249,ENF,2.486634513,1.176910272,0.195817116,0.239109719,1.743235049,5.565694629,4.133421991,4.08825147,1.661831922,2.032700422,0.64836202,0.604703233,0.152542215,3.598693643,2.193108478,2.148779618
2012,12,AU-ASM,-22.283,133.249,ENF,0.772638657,1.130582922,0.133795821,0.19242667,3.822791205,5.814155018,4.491220209,4.429874041,1.18E-14,1.918041106,0.643817217,0.584729836,1.735991169,3.6873293,2.390984996,2.330871864
2013,1,AU-ASM,-22.283,133.249,ENF,0.742253213,4.281224369,0.049610408,0.508825263,4.978198081,9.71642734,5.631510523,5.198371283,0,4.986465383,0.687539522,0.23170809,2.931589036,7.771871746,3.598972724,3.156504397
2013,2,AU-ASM,-22.283,133.249,ENF,0.800841821,3.282712035,1.713272912,1.512157266,5.528888996,1.63996618,3.134602429,3.326132466,1.833459304,2.20758664,0.654484654,0.455462529,0.15552523,3.954593217,2.37494448,2.172520524
2013,3,AU-ASM,-22.283,133.249,ENF,0.782487674,3.123982726,1.756499773,1.569871543,5.366283313,1.640289742,2.944595718,3.122601825,1.864206174,1.999673948,0.647099973,0.462506456,0.305358572,3.619897732,2.245838663,2.058312952
2013,4,AU-ASM,-22.283,133.249,ENF,3.823099312,0.917887733,1.347426813,1.668457518,1.21367622,1.618517638,1.199774317,0.886812191,1.858552112,0.991686872,0.570275557,0.255319415,1.38750491,1.449553078,1.030090589,0.716590969
2013,5,AU-ASM,-22.283,133.249,ENF,2.428680404,2.841496073,2.861321765,2.660091973,0.81623052,1.235868322,1.256021652,1.051466364,0,0.423091202,0.443410382,0.237171712,0.093852925,0.32963536,0.34997361,0.143541379
2013,6,AU-ASM,-22.283,133.249,ENF,2.439432654,2.752899296,2.838018732,2.927528148,0.984200222,1.293213824,1.377124073,1.465361937,1.42E-14,0.306001931,0.389094383,0.476472273,0.357630118,0.052722542,0.030072746,0.117138147
2013,7,AU-ASM,-22.283,133.249,ENF,0.457787061,2.812711975,2.870564595,2.936347924,0.969345975,1.35212418,1.409154928,1.474003719,1.934507494,0.364337407,0.420812328,0.485029097,2.285161339,0.005463557,0.06173654,0.125723689
2013,8,AU-ASM,-22.283,133.249,ENF,2.418779687,3.179905417,2.969895272,2.91524774,0.694463149,1.442774611,1.236300184,1.182572695,1.21E-14,0.743150555,0.538100129,0.484743183,0.053427984,0.689325521,0.484384649,0.431056211
2013,9,AU-ASM,-22.283,133.249,ENF,1.735579303,0.21959636,1.110923159,1.448409613,1.250618713,2.722103701,1.85693961,1.529359242,0,1.490120717,0.613999693,0.282270659,0.661486875,2.141750639,1.27142504,0.941890351
2013,10,AU-ASM,-22.283,133.249,ENF,1.526198133,3.729103954,2.189403529,2.006897111,1.975711839,0.151209871,1.335382171,1.511593454,0,2.169790518,0.653235724,0.473472844,0.87268162,3.061407502,1.531618013,1.350286375
2013,11,AU-ASM,-22.283,133.249,ENF,0.789428184,3.478940887,1.867869219,1.684007808,5.082467134,0.99879889,2.54015628,2.716061642,1.969910636,2.24767015,0.655768231,0.474094542,0.622472767,3.653079282,2.039296439,1.855125619
2013,12,AU-ASM,-22.283,133.249,ENF,0.429874243,2.965091774,1.837909381,1.455608102,4.972235131,1.423717584,2.601881513,3.001473965,1.666520094,1.770249925,0.629187942,0.242179186,0.163113427,3.222834915,2.098646532,1.717360718
2014,1,AU-ASM,-22.283,133.249,ENF,0.859017778,0.669032185,0.238186276,0.274547387,3.551990446,5.013212067,4.145670258,4.110899377,0,1.515035539,0.615543871,0.579492448,1.632057236,3.122366528,2.237555079,2.202092035
2014,2,AU-ASM,-22.283,133.249,ENF,1.175062754,1.992088458,1.731376187,1.259258493,2.149020293,1.358837777,1.610984408,2.067590785,0,0.807536642,0.549852323,0.083217877,0.935712487,1.75080535,1.490709847,1.019709044
2014,3,AU-ASM,-22.283,133.249,ENF,0.182441977,2.452136372,1.748766384,1.133670966,3.593411759,1.048862333,1.728196732,2.322273083,1.301359804,1.303685897,0.608200426,0,0.313173568,2.317954259,1.615505478,1.001215655
2014,4,AU-ASM,-22.283,133.249,ENF,0.322685909,2.364296809,2.221352402,2.202176699,1.645340272,0.436580137,0.29081344,0.271259133,1.416462764,0.660769731,0.51533126,0.495820984,1.05154502,1.018213155,0.873298002,0.853857928
2014,5,AU-ASM,-22.283,133.249,ENF,0.332257708,2.587382771,2.551555646,2.133119788,1.130967042,1.091269747,1.055965117,0.643631641,1.693003949,0.516600178,0.481496243,0.071506742,1.685338781,0.524437632,0.48933096,0.079309491
2014,6,AU-ASM,-22.283,133.249,ENF,0.273193656,2.487498993,2.565327004,2.701551974,0.970022663,1.271886691,1.350684924,1.488608104,1.451388937,0.801208536,0.880382433,1.01896315,2.373970676,0.100888463,0.020994573,0.118846374
2014,7,AU-ASM,-22.283,133.249,ENF,4.032057762,1.865335872,1.797414597,1.645159358,2.765855775,0.625505636,0.558411049,0.40800895,2.254350177,0.124653393,0.057892761,0.091760728,2.21079362,0.082004007,0.015271813,0.13431793
2014,8,AU-ASM,-22.283,133.249,ENF,0.291316686,2.665736672,2.697394403,2.349650524,0.949736843,1.395300916,1.426566899,1.083126171,1.418246294,0.915699396,0.94681749,0.605001243,2.29575988,0.017410474,0.048251574,0.290522037
2014,9,AU-ASM,-22.283,133.249,ENF,1.744532492,0.562199431,1.145614026,1.162581854,0.175013047,1.335039827,0.762632122,0.745984414,0,1.162060538,0.588649287,0.571972393,0.312934815,1.471358861,0.899742014,0.883117307
2014,10,AU-ASM,-22.283,133.249,ENF,1.005797785,4.385771973,1.652500764,1.078193021,4.953254517,0.22332297,2.400957312,2.952364169,1.952377421,3.387638306,0.680502556,0.111686326,0.659915698,4.750492005,2.007670847,1.431356494
2014,11,AU-ASM,-22.283,133.249,ENF,0.74137294,3.879698498,1.40428623,1.291764294,4.343017127,1.04393505,3.646146992,3.764432713,1.33E-14,3.161766036,0.667864658,0.554502285,2.15090645,5.244665857,2.804405964,2.693481909
2014,12,AU-ASM,-22.283,133.249,ENF,0.939807677,2.205611066,1.549552916,0.981810675,3.177395222,1.963222299,2.592520694,3.137105471,1.75E-14,1.254018032,0.60406816,0.041611926,1.375666591,2.64693573,1.988044715,1.417850958
2010,12,AU-Cpr,-34.0021,140.5891,SAV,2.480374398,0.141031872,0.636292459,0.939478695,1.397042756,1.253484344,0.467524827,0.160970538,1.356013876,1.295616114,0.509329557,0.202647711,1.936540565,0.699484399,0.082174807,0.38705181
2010,1,AU-Cpr,-34.0021,140.5891,SAV,0.665181377,13.92162207,1.285822369,0.814690628,2.175732075,11.4598345,1.53734114,2.021946953,0,13.34521055,0.624797026,0.150510419,0.292891543,13.091406,0.333735461,0.141940291
2010,2,AU-Cpr,-34.0021,140.5891,SAV,0.654712839,3.987294385,1.231256158,0.796580368,2.246442524,1.18345956,1.653062556,2.100432073,0,3.354544178,0.580342898,0.142802476,0.283614883,3.080443281,0.298373955,0.140407398
2010,3,AU-Cpr,-34.0021,140.5891,SAV,1.090966718,2.490239083,1.598798787,1.222709995,0.109794177,1.306465429,0.404203,0.02354847,0,1.414706341,0.513433457,0.133196405,0.553474097,0.869062277,0.037198919,0.419540484
2010,4,AU-Cpr,-34.0021,140.5891,SAV,0.79275281,2.048879915,1.925544436,1.795947662,0.077948529,1.325167403,1.202706598,1.074028901,0.73629677,0.500774593,0.379310143,0.251679382,1.474454954,0.246582868,0.367144069,0.493825724
2010,5,AU-Cpr,-34.0021,140.5891,SAV,1.7881047,2.062566189,2.066709091,1.7881047,0.956584738,1.233369981,1.23754796,0.956584738,0.549416558,0.827339667,0.831534821,0.549416558,0.887542124,0.605603312,0.601347542,0.887542124
